"preset","siteId","kind","hostname","resolvedIpHash","ipVersion","matchedRule","matchedRuleSet","route","dns","protocol","generation","eventCount"
"global","rzd","dns","www.rzd.ru","hmac-sha256:7a2fdc4e6326dd940841a1fd1085fabf","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","dns","www.rzd.ru","hmac-sha256:82a5180c40659651450d62e0b10fdbb0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","dns","www.rzd.ru","hmac-sha256:996643d4a00662e8c10c035bc81fe786","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","dns","www.rzd.ru","hmac-sha256:eec1a81e0b87d24ec0122deef7d7fe15","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","dns","www.rzd.ru","hmac-sha256:5c43b8d109677a052c23c2cb99c1b6ac","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","dns","www.rzd.ru","hmac-sha256:4f583b2dfa09f45649b564d2dedbba8c","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","rzd","route","www.rzd.ru","hmac-sha256:8e127411ee65de08bdae771e559b2710","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","4"
"global","rzd","dns","ticket.rzd.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:996643d4a00662e8c10c035bc81fe786","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:981965bfb418a8928c8d25cf95cabfa7","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:7a2fdc4e6326dd940841a1fd1085fabf","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:82a5180c40659651450d62e0b10fdbb0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:5c43b8d109677a052c23c2cb99c1b6ac","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:eec1a81e0b87d24ec0122deef7d7fe15","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:acacb98f3cf4f51f16d76cfbc8fd782a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:490ad30f63aa5123f75555232cbba788","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:26e1922a67f49c5510330940195e25f0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:5abe3c95a05cf4ac14afe65f9e72c189","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:8e127411ee65de08bdae771e559b2710","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","dns","ticket.rzd.ru","hmac-sha256:4f583b2dfa09f45649b564d2dedbba8c","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","rzd","route","ticket.rzd.ru","hmac-sha256:996643d4a00662e8c10c035bc81fe786","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","aeroflot","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","20"
"global","aeroflot","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","10"
"global","aeroflot","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","20"
"global","aeroflot","dns","www.aeroflot.ru","hmac-sha256:38436cb98bae7eeabe25ecd576e3349b","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","5"
"global","aeroflot","dns","www.aeroflot.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","5"
"global","aeroflot","route","www.aeroflot.ru","hmac-sha256:38436cb98bae7eeabe25ecd576e3349b","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","aeroflot","dns","www.aeroflot.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","aeroflot","dns","netstorage.aeroflot.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","aeroflot","dns","netstorage.aeroflot.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","aeroflot","dns","netstorage.aeroflot.ru","hmac-sha256:65f8b5f3bba44a57a0c2922c66d274c6","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","aeroflot","route","netstorage.aeroflot.ru","hmac-sha256:65f8b5f3bba44a57a0c2922c66d274c6","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","12"
"global","hh","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","12"
"global","hh","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","6"
"global","hh","dns","hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","7"
"global","hh","dns","hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","hh","dns","hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","7"
"global","hh","dns","penza.hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","hh","dns","yastatic.net","hmac-sha256:d311f0b8b5da23f6d160bc4f75de0744","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","hh","dns","yastatic.net","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","hh","dns","yastatic.net","hmac-sha256:c63b0e8c2ba1f0c49a5006635aa1c942","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","route","hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","route","yastatic.net","hmac-sha256:d311f0b8b5da23f6d160bc4f75de0744","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","4"
"global","hh","dns","penza.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","hh","dns","i.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","hh","dns","i.hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","hh","dns","penza.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","hh","dns","i.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","hh","route","penza.hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","route","i.hh.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","dns","vk.com","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","hh","dns","vk.com","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:cb80de3009db15e5e9ea02bc4e3ca287","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:ce5591aef86ca8963b851b08ba6f7ca9","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:d2d4339f5be3d9bca7134724463b3a5b","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:517d688a8b4129e5f9563199be420f1a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:3936444b20e96f651dbe366a46881bbb","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","vk.com","hmac-sha256:16cab3b11487410c23ad45a6550c67b7","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","route","vk.com","hmac-sha256:cb80de3009db15e5e9ea02bc4e3ca287","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","dns","cpa.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","4"
"global","hh","dns","cpa.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","8"
"global","hh","dns","cpa.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","7"
"global","hh","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","24"
"global","hh","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","48"
"global","hh","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","48"
"global","hh","dns","sentry.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","hh","dns","sentry.hh.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","hh","dns","sentry.hh.ru","hmac-sha256:0650ddee968f4704f360be2b56b09583","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","hh","route","sentry.hh.ru","hmac-sha256:0650ddee968f4704f360be2b56b09583","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","hh","dns","privacy-cs.mail.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","hh","dns","privacy-cs.mail.ru","hmac-sha256:ea46dadf808dacc775de81512abf83a6","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","hh","dns","privacy-cs.mail.ru","hmac-sha256:cbbba737c1756389a1cbdad79720bb2a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","hh","route","privacy-cs.mail.ru","hmac-sha256:ea46dadf808dacc775de81512abf83a6","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","hh","dns","hhcdn.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","4"
"global","hh","dns","hhcdn.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","7"
"global","hh","dns","hhcdn.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","7"
"global","hh","route","hhcdn.ru","hmac-sha256:2583cce2ecbe548bf977d6f6d57b9b68","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","hh","dns","adsrv.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","16"
"global","hh","dns","adsrv.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","8"
"global","hh","dns","adsrv.hh.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","15"
"global","hh","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","47"
"global","hh","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","24"
"global","hh","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","47"
"global","hh","dns","avatars.mds.yandex.net","hmac-sha256:c5179ae253c8d6f97d894f7b2a037c5a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","avatars.mds.yandex.net","hmac-sha256:fa5a81b5bbe404c11366ad28cee3f52a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","avatars.mds.yandex.net","hmac-sha256:4c138f013d89674d22497f404ca45fbf","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","avatars.mds.yandex.net","hmac-sha256:c21142e28133b7497e1ce2ecec40bb39","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","hh","route","avatars.mds.yandex.net","hmac-sha256:c21142e28133b7497e1ce2ecec40bb39","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","hh","dns","yandex.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","hh","dns","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","hh","dns","yandex.ru","hmac-sha256:0c0e00545e06dd44fe125a866c9b5c40","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","yandex.ru","hmac-sha256:a37eb1db85f1e7eb890f2895a24f3587","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","dns","yandex.ru","hmac-sha256:4a1e5e0eaaf6eb2bd25d2a213405ced0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","hh","route","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","14"
"global","hh","dns","avatars.mds.yandex.net","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","ria","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","12"
"global","ria","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","6"
"global","ria","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","12"
"global","ria","dns","yastatic.net","hmac-sha256:c63b0e8c2ba1f0c49a5006635aa1c942","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","yastatic.net","hmac-sha256:d311f0b8b5da23f6d160bc4f75de0744","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","ria","dns","yastatic.net","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","ria","route","yastatic.net","hmac-sha256:d311f0b8b5da23f6d160bc4f75de0744","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","4"
"global","ria","dns","ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","5"
"global","ria","dns","ria.ru","hmac-sha256:ed75a45e55385c95582be35809d41be0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","5"
"global","ria","route","ria.ru","hmac-sha256:ed75a45e55385c95582be35809d41be0","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","ria","dns","cdnn21.img.ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","ria","dns","ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","ria","dns","cdnn21.img.ria.ru","hmac-sha256:3e75709770af1c0be8af3c695b41b65b","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","ria","dns","cdnn21.img.ria.ru","hmac-sha256:7c44339b3f397b924ef2b36637143250","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","ria","route","cdnn21.img.ria.ru","hmac-sha256:3e75709770af1c0be8af3c695b41b65b","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","10"
"global","ria","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","32"
"global","ria","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","16"
"global","ria","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","31"
"global","ria","dns","a.ria.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","4"
"global","ria","dns","a.ria.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","8"
"global","ria","dns","a.ria.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","8"
"global","ria","dns","avatars.mds.yandex.net","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","ria","dns","avatars.mds.yandex.net","hmac-sha256:c5179ae253c8d6f97d894f7b2a037c5a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","avatars.mds.yandex.net","hmac-sha256:fa5a81b5bbe404c11366ad28cee3f52a","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","avatars.mds.yandex.net","hmac-sha256:4c138f013d89674d22497f404ca45fbf","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","avatars.mds.yandex.net","hmac-sha256:c21142e28133b7497e1ce2ecec40bb39","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","ria","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","18"
"global","ria","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","36"
"global","ria","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","35"
"global","ria","route","avatars.mds.yandex.net","hmac-sha256:c21142e28133b7497e1ce2ecec40bb39","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","ria","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","8"
"global","ria","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","4"
"global","ria","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","7"
"global","ria","dns","cm.ria.ru","hmac-sha256:d9c525c572c40c1fc453d6a96fe0a7c7","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","ria","dns","cm.ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","ria","dns","cm.ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","ria","route","cm.ria.ru","hmac-sha256:d9c525c572c40c1fc453d6a96fe0a7c7","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","2"
"global","ria","dns","yandex.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","ria","dns","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","ria","dns","yandex.ru","hmac-sha256:0c0e00545e06dd44fe125a866c9b5c40","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","yandex.ru","hmac-sha256:a37eb1db85f1e7eb890f2895a24f3587","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","dns","yandex.ru","hmac-sha256:4a1e5e0eaaf6eb2bd25d2a213405ced0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","ria","route","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","13"
"global","ria","dns","uaas.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","80"
"global","ria","dns","uaas.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","40"
"global","ria","dns","uaas.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","79"
"global","ria","dns","nfw.ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","ria","dns","nfw.ria.ru","hmac-sha256:fb12af39dced18c9f332f50a876fed3d","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","3"
"global","ria","dns","nfw.ria.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
"global","ria","route","nfw.ria.ru","hmac-sha256:fb12af39dced18c9f332f50a876fed3d","IPv4","final","","VPN","REMOTE","TLS/TCP","1785483079407005","1"
"global","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407005","6"
"global","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407005","12"
"global","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407005","12"
"global","lenta","route","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","final","","VPN","REMOTE","TLS/TCP","1785483079407005","3"
"global","lenta","dns","yandex.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","1"
"global","lenta","dns","yandex.ru","hmac-sha256:bc907a410e60158ff593fb4e14e1ab62","IPv6","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","1"
"global","lenta","dns","yandex.ru","hmac-sha256:0c0e00545e06dd44fe125a866c9b5c40","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","lenta","dns","yandex.ru","hmac-sha256:a37eb1db85f1e7eb890f2895a24f3587","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","lenta","dns","yandex.ru","hmac-sha256:4a1e5e0eaaf6eb2bd25d2a213405ced0","IPv4","dns[3]:route","","VPN","REMOTE","DNS/A","1785483079407005","1"
"global","lenta","dns","lenta.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","5"
"global","lenta","dns","lenta.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","lenta","dns","icdn.lenta.ru","","","dns[3]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407005","2"
"global","lenta","dns","icdn.lenta.ru","","","dns[3]:route","","VPN","REMOTE","DNS/AAAA","1785483079407005","3"
